created_at,tweet_id,Location,tweet_text,screen_name,name,account_creation_date,urls,Likes,Retweet
2021-03-09 11:54:43,1369255322393706503,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Nabila68523044,bella,Wed Jan 06 08:27:47 +0000 2021,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:39,1369255306300121091,Emirates Stadium ,RT @Grimhull: Arsenal + Adidas = Holy Land😍 https://t.co/o4f8SLViNu,KikissGMoss,フランスの世界チャンピオン ⭐️⭐️🇫🇷,Fri Jul 23 00:10:03 +0000 2010,[],0,16
2021-03-09 11:54:37,1369255297894789120,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Eve_Bluetory,이브,Sat Jul 31 08:17:50 +0000 2010,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:33,1369255281322946561,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,dave_adev,ᗪave_Adevᴶᴸ²³ -R- ||| ❂,Mon Sep 05 11:18:50 +0000 2011,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:31,1369255275006410753,"Santpedor, Cataluña",Adidas Air Mbappe. 😎😎 https://t.co/oQB9aBjgG2,tristbearYT,Trist 🇲🇩,Mon Sep 29 11:57:51 +0000 2014,"[{'url': 'https://t.co/oQB9aBjgG2', 'expanded_url': 'https://twitter.com/werlyb/status/1369251282293305345', 'display_url': 'twitter.com/werlyb/status/…', 'indices': [22, 45]}]",0,0
2021-03-09 11:54:31,1369255272762531847,,"RT @BootsTondu: Tuesday’s Showcase Boots for #ShirtsForBradley. 

Nike Hypervenom Size 4 and Adidas Kids Size 13 both in Excellent Conditio…",gecharlesworth,Graham Charlesworth,Tue Nov 30 15:37:29 +0000 2010,[],0,2
2021-03-09 11:54:30,1369255268853313536,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,16niisooroisa,jenchulichaeng04,Mon Jan 25 04:49:40 +0000 2021,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:27,1369255256660406274,"Nagpur, India",RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,BlackpinkNagpur,BLΛƆKPIИK [ 블랙핑크 ] NAGPUR,Sun Sep 08 17:36:44 +0000 2019,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:26,1369255254307581952,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,kratai1982,🍦🍦Ice cream 🍦🍦,Mon Oct 19 12:35:59 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:26,1369255252734644224,"Sakaman,Accra ","RT @winchester_boye: Adidas massager slides available 

220 cedis

Sizes 38-46

Kindly retweet my hustle🥺 https://t.co/cceq6RnK3p",Jasszn,riley,Sat Dec 31 06:01:14 +0000 2016,[],0,8
2021-03-09 11:54:20,1369255227195494404,,RT @LOOKSLHC: #HAECHAN x @adidas : a mini thread https://t.co/WKeIgFtVNx,twlcil_,tata’4🦚,Tue Dec 08 06:26:24 +0000 2020,[],0,1980
2021-03-09 11:54:19,1369255222103670785,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,bonbon008241570,bonbon_08,Wed Dec 30 22:52:25 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:18,1369255220707024899,"Akure, Nigeria",RT @Dremodrizzy: Wanna walk into the bank and cash my Cheques in Adidas https://t.co/MLIbP6phO8,Olumose_31,Olumose,Fri Dec 11 18:55:44 +0000 2020,[],0,34
2021-03-09 11:54:14,1369255202025582596,East Of Toronto,"RT @KicksDealsCA: Paying homage to the OG black and white colourway of the adidas Superstar, you get a classic take on modern innovation wi…",GPSARTMAN,Å,Sat Apr 14 22:38:49 +0000 2012,[],0,1
2021-03-09 11:54:12,1369255194433908739,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,jowasijisoo,🐰,Fri Jul 06 04:01:04 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:09,1369255179837669384,"Lekki, Lagos",RT @Shutabug: Someone call Adidas and tell them I have some ideas. https://t.co/hWGDS7T0nK,PerfectTouch_,Ada with the magic fingers,Fri Jul 24 13:43:51 +0000 2020,[],0,14282
2021-03-09 11:54:06,1369255168823332865,4❤️,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,jenjenjenlisa,🧸,Wed Jan 16 13:05:58 +0000 2019,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:54:02,1369255153543639041,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,kmjsooyaaa,kaaa,Tue Mar 06 08:12:07 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:53:59,1369255139522076674,Victoria Concordia Crescit,Starboys sign with Nike and Adidas. Saka signing for NB &lt;,SlevinIII,ESRenal,Thu Dec 24 11:02:06 +0000 2015,[],0,0
2021-03-09 11:53:55,1369255122232995842,LALISA LAND,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,ThitalalisaM,💃🏼𝖬𝖮𝖭𝖠 𝖫𝖨𝖸𝖮𝖭𝖢𝖤́💃🏼,Tue Jun 02 03:56:02 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:53:50,1369255102637248512,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,LucidDream0705,Le bonheur c'est de chercher,Thu Apr 23 06:44:32 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:53:44,1369255078255730692,secret,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,yoongimtv,𝐇𝐀𝐏𝐏𝐘 𝐁𝐈𝐑𝐓𝐇𝐃𝐀𝐘 𝐘𝐎𝐎𝐍𝐆𝐈⁷,Mon Dec 31 01:30:27 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:53:44,1369255076020248582,"London, England",RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Nin45359844,Nin,Thu Aug 24 09:56:36 +0000 2017,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:53:40,1369255061256347649,SouthEast Texas,"RT @berrics: In honor of International Women's Day, Adidas has released new colorways of the Samba and Gazelle—updated for skateboarding.…",MortimerJPrydz,Noèlle Anthony R🏴‍☠️🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬,Tue Mar 02 02:15:04 +0000 2021,[],0,9
2021-03-09 11:53:37,1369255049277435905,Sacramento,RT @Dremodrizzy: Wanna walk into the bank and cash my Cheques in Adidas https://t.co/MLIbP6phO8,ShepherdBryan7,Sheposky 🇳🇬🇨🇲,Tue Apr 17 13:31:56 +0000 2018,[],0,34
2021-03-09 11:53:36,1369255044156129282,,"NEW on the website: Emporio Armani Jeans.
Like these from @TessutiUK with 54% off!
Check out all of them here:… https://t.co/VLB697M7UY",CasualSpotter,Casual Spotter,Mon Oct 05 09:49:11 +0000 2020,"[{'url': 'https://t.co/VLB697M7UY', 'expanded_url': 'https://twitter.com/i/web/status/1369255044156129282', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",0,0
2021-03-09 11:53:34,1369255036010827782,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,balance74746773,balance,Wed May 27 11:21:55 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,875
2021-03-09 11:53:34,1369255033657819137,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,spicyros,spicycc,Sat Aug 16 03:50:51 +0000 2014,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:33,1369255031141203968,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,belight_twt,KIM,Fri May 22 05:43:33 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:25,1369254996219486214,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,CGV_1501,Ot4blink,Mon Oct 05 03:53:17 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:13,1369254945732628481,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,ledyan0327,ป้าเเจ๋วจ๋า,Sat Jan 09 11:10:28 +0000 2021,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:10,1369254935305412612,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,rosielovesOT4,iLoveRoséBP,Wed Dec 01 16:07:27 +0000 2010,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:06,1369254918566129668,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,AnnitaGigi,MMEEN,Tue Jul 10 05:35:25 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:06,1369254916380852227,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,MendizaSara,Sara Mendiza,Wed Feb 03 17:31:01 +0000 2021,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:06,1369254915558809602,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,sadbadalyy,A🌹,Thu Aug 06 12:19:39 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:53:03,1369254903768612865,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,aynulisagoogie,aynulizkook,Thu Dec 03 11:38:54 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:57,1369254880146157568,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Butsaya59507226,kkkattt⁰³²⁷🍦,Fri Dec 07 08:11:24 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:47,1369254838559727618,,Adidas Shoes - https://t.co/3m5hkynhCS,AxtipitoSNews,BeautynHome,Tue Jan 04 07:47:27 +0000 2011,"[{'url': 'https://t.co/3m5hkynhCS', 'expanded_url': 'http://shopstyle.it/l/J2rw', 'display_url': 'shopstyle.it/l/J2rw', 'indices': [15, 38]}]",0,0
2021-03-09 11:52:43,1369254821589581834,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Parearlis,МаггчQ🌙,Mon Apr 03 08:57:28 +0000 2017,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:32,1369254775196430338,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,MiiMindspk,Meow Meow🐱,Tue Aug 14 10:41:46 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:30,1369254765914427393,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,ninidumplin,A+,Tue Oct 06 01:22:38 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:27,1369254755193655299,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,pinks_stan,PINKS STAN ACCOUNT,Fri Aug 28 02:15:13 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:26,1369254750923993088,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,tiktok14442578,tiktok,Thu Oct 18 12:13:33 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:25,1369254743789367299,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,2BREATH1,𝙎𝙖𝙮𝙍𝙤𝙨𝙚 for -R-,Wed Sep 26 08:18:41 +0000 2012,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:21,1369254729713213440,MY,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,liliroyalty,miofii | REST,Mon Jan 11 00:20:46 +0000 2016,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:20,1369254726240530433,,RT @LILUZIVERT: I wear nike and adidas @ the same damn time!!!!! 🦇,_DatB01_,Jack Brown,Thu Oct 20 09:21:51 +0000 2016,[],0,10889
2021-03-09 11:52:14,1369254700160331779,Philippines,RT @LHCFEED: #haechan’s selfies in @adidas https://t.co/MAh51wGFMo,nct_keys,haechannieee66,Sat Jan 09 12:46:02 +0000 2021,[],0,1616
2021-03-09 11:52:14,1369254697924628486,🇵🇭 SHE,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,bpniki_,-niki-,Mon Feb 10 06:55:54 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:09,1369254677573824515,Philippines,RT @LOOKSLHC: #HAECHAN x @adidas : a mini thread https://t.co/WKeIgFtVNx,nct_keys,haechannieee66,Sat Jan 09 12:46:02 +0000 2021,[],0,1980
2021-03-09 11:52:08,1369254673224331271,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,serenityNstar,คิดถึงลิซ่าาาา & รอ L1SA,Wed Jan 27 15:43:15 +0000 2016,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:02,1369254648696217604,Earth,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,ahsionethree,Azreal,Sat May 18 15:05:23 +0000 2019,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:00,1369254642035531776,"กรุงเทพมหานคร, ประเทศไทย",RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Scabbard2542,LALA_naaa~_~,Mon May 29 07:40:47 +0000 2017,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:52:00,1369254639426822147,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,LxBruschweiler,z🖇yn™,Sun Sep 27 00:50:32 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:58,1369254631973347331,#AIRA ,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,dalayuu,ALA,Mon Jul 29 22:15:02 +0000 2013,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:53,1369254612339879941,Asia ,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,thoibi941,blink24/365,Sat Jul 18 03:48:31 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:52,1369254608888082433,Bangladesh ,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Lalisaadiction,IU,Sat Dec 21 09:16:08 +0000 2019,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:49,1369254593293656065,,RT @Dremodrizzy: Wanna walk into the bank and cash my Cheques in Adidas https://t.co/MLIbP6phO8,itz_cheddie,_cheddie✨,Sat Oct 27 15:14:22 +0000 2018,[],0,34
2021-03-09 11:51:48,1369254590512791557,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Blink51322748,Blink Forever,Mon May 04 23:44:36 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:42,1369254565703475201,Shanghai,@Bet9jaOfficial The Adidas on the Fulham player hose,mosesbigone,Moses . F. Akwaja.,Thu Apr 25 20:01:38 +0000 2019,[],0,0
2021-03-09 11:51:40,1369254555553308672,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Pseudo79718943,Pseudo,Mon Jul 06 04:52:22 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:39,1369254552621449218,OT4,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,kasadeuki,Rosé Solo March 12!!!!,Mon Nov 16 08:37:19 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:38,1369254549685370881,,RT @LHCFEED: #haechan’s selfies in @adidas https://t.co/MAh51wGFMo,PP_PIIPERRR,อยากได้ยบมะอ้าคคคค หยุดซื้อก้าดก่อน,Tue Sep 30 13:06:38 +0000 2014,[],0,1616
2021-03-09 11:51:33,1369254528386797570,Fuck it,Lastly the Adidas logo on the socks https://t.co/NTiDw6bhH8,jezzyblaze,Chris,Tue May 31 08:41:03 +0000 2011,"[{'url': 'https://t.co/NTiDw6bhH8', 'expanded_url': 'https://twitter.com/Bet9jaOfficial/status/1369253639160795136', 'display_url': 'twitter.com/Bet9jaOfficial…', 'indices': [36, 59]}]",0,0
2021-03-09 11:51:31,1369254518614093830,,"RT @BootsTondu: Tuesday’s Showcase Boots for #ShirtsForBradley. 

Nike Hypervenom Size 4 and Adidas Kids Size 13 both in Excellent Conditio…",woody773,Woody,Tue May 03 20:13:38 +0000 2011,[],0,2
2021-03-09 11:51:29,1369254509642473474,"Michigan, USA",RT @RvyyBvnds: Moves are being made. Things are being done....... and my Adidas sweats are Stella McCartney 🤫🔥 https://t.co/ci9Afe4XN5,smithlj0,#ridingforrose,Tue Mar 13 00:08:54 +0000 2018,[],0,2
2021-03-09 11:51:28,1369254507180331010,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,magaritamagenta,helloyellow⁰³²⁷,Sat Jul 21 16:38:24 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:26,1369254497147490306,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,irammm97,ot4blink,Mon Aug 31 04:11:58 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:20,1369254473126797313,Equatorial Guinea,"@Bet9jaOfficial The Fulham player
His right socks
First frame Adidas second frame None",MezieOmereoyen,MEZIE 🔰,Mon Aug 22 23:31:33 +0000 2016,[],1,0
2021-03-09 11:51:18,1369254465270730752,,RT @RHKLOOKS: renjun and haechan as burberry and adidas ambassadors https://t.co/3WrCNlsTjq,REALMEOW4,🌻𝕊𝕌ℕ𝔽𝕃𝕆𝕎𝔼ℝ𝕊🌻,Wed May 09 11:30:06 +0000 2018,[],0,146
2021-03-09 11:51:10,1369254432639180802,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,pranprimeow,ᴾᵉᵘᴾᵉᵘ,Thu Mar 01 15:14:35 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:07,1369254417694826500,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,lunblink007hot1,blink,Sun Jul 07 03:20:02 +0000 2019,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,876
2021-03-09 11:51:05,1369254409553776641,Ty Gang 👉,"RT @Maureen_WM: Normalize buying your shoes @Poise254
Adidas dragon
Sizes 40-45
Ksh 3800
📩 📞  0717787755 /0733787755
Delivery done countryw…",justhoe1,Mufasa 🦁,Fri Nov 20 09:14:40 +0000 2020,[],0,25
